,TP,CL,CF,SF,FA
31396,2,1000000,2001053,3001716,4002760
31397,1,1000003,2000876,3001433,4002574
31398,1,1000003,2000739,3001164,4002413
31399,1,1000000,2000002,3000554,4000579
31400,1,1000002,2000031,3000609,4003330
31401,2,1000000,2000395,3000813,4002091
31402,1,1000003,2000603,3000951,4003498
31403,1,1000000,2001201,3001962,4000913
31404,1,1000003,2000014,3000020,4001227
31405,1,1000002,2000607,3000954,4000675
31406,1,1000002,2000088,3000118,4002406
31407,2,1000000,2000269,3000343,4001763
31408,2,1000000,2000269,3000343,4001763
31409,2,1000001,2000193,3000224,4003061
31410,1,1000002,2000031,3000560,4003301
31411,1,1000001,2000051,3000071,4007530
31412,1,1000001,2000578,3002011,4003012
31413,1,1000002,2000408,3000626,4000573
31414,2,1000000,2000269,3000343,4001763
31415,2,1000000,2000269,3000343,4001763
31416,1,1000003,2000490,3000759,4003394
31417,1,1000002,2000088,3000118,4003079
31418,2,1000000,2000269,3000343,4001763
31419,1,1000001,2000051,3000071,4007530
31420,1,1000001,2000048,3001825,4003244
31421,1,1000001,2000090,3000325,4001749
31422,1,1000000,2000597,3000943,4000705
31423,2,1000000,2000269,3000343,4001763
31424,1,1000001,2000051,3000071,4007530
31425,1,1000003,2000303,3000403,4001800
31426,1,1000001,2000100,3000434,4001827
31427,2,1000000,2001053,3001716,4002760
31428,1,1000002,2000031,3000313,4003164
31429,2,1000000,2000269,3000343,4001763
31430,1,1000002,2000031,3000609,4003333
31431,3,1000000,2000962,3002456,4004493
31432,2,1000000,2000184,3000199,4003043
31433,1,1000001,2000090,3000325,4001749
31434,1,1000002,2000031,3000609,4003335
31435,1,1000003,2000097,3000408,4006143
31436,1,1000001,2000051,3000071,4007530
31437,1,1000001,2001003,3001643,4002717
31438,1,1000002,2000607,3000954,4003328
31439,1,1000002,2000673,3001060,4003563
31440,2,1000000,2000184,3000199,4003043
31441,1,1000001,2000982,3001607,4002683
31442,1,1000002,2000673,3001060,4003563
31443,2,1000000,2000475,3000736,4002035
31444,1,1000003,2000014,3001159,4001253
31445,1,1000002,2000016,3001397,4003744
31446,1,1000004,2000684,3001077,4003583
31447,2,1000000,2000475,3000736,4002035
31448,1,1000002,2000031,3000643,4003341
31449,1,1000002,2000088,3000118,4000655
31450,1,1000003,2000071,3000098,4001887
31451,1,1000001,2001061,3001705,4002753
31452,1,1000001,2000606,3000956,4002211
31453,1,1000002,2000031,3000643,4003341
31454,2,1000001,2000193,3000224,4003061
31455,1,1000001,2000051,3000071,4007530
31456,1,1000002,2000076,3000102,4003115
31457,1,1000002,2000673,3001060,4003563
31458,1,1000003,2000669,3001057,4002289
31459,1,1000003,2000071,3000098,4001887
31460,1,1000002,2000031,3000643,4003341
31461,1,1000002,2000031,3000643,4003343
31462,1,1000003,2001065,3001650,4001470
31463,1,1000003,2001065,3001739,4001513
31464,1,1000000,2001201,3001962,4000913
31465,1,1000003,2000071,3000098,4001887
31466,1,1000002,2000031,3000663,4003348
31467,1,1000000,2000114,3001387,4000793
31468,1,1000004,2000469,3000728,4003373
31469,1,1000003,2000071,3000098,4001887
31470,1,1000000,2000080,3001079,4002306
31471,1,1000001,2000578,3000918,4003466
31472,1,1000002,2000678,3001069,4003473
31473,1,1000001,2001151,3000539,4001900
31474,1,1000002,2000220,3000260,4000424
31475,1,1000000,2000506,3000793,4001108
31476,1,1000001,2000654,3001917,4000893
31477,1,1000001,2000100,3000135,4001909
31478,1,1000002,2000408,3000662,4000587
31479,1,1000004,2000373,3000545,4003278
31480,1,1000000,2000120,3001983,4000924
31481,1,1000000,2000494,3000768,4001107
31482,1,1000002,2000154,3000048,4000106
31483,1,1000004,2000181,3000215,4003054
31484,1,1000002,2000714,3001122,4002340
31485,1,1000002,2000025,3001593,4003838
31486,1,1000000,2000494,3000768,4001107
31487,1,1000000,2000002,3000554,4000579
31488,1,1000003,2000218,3000257,4000423
31489,1,1000002,2000607,3000954,4000672
31490,1,1000003,2000935,3001520,4002633
31491,1,1000000,2000114,3001387,4000793
31492,1,1000003,2000947,3001542,4002647
31493,1,1000002,2000031,3000445,4003234
31494,1,1000000,2000002,3000554,4000579
31495,1,1000000,2000114,3001387,4000793
31496,1,1000002,2000715,3001121,4003614
31497,1,1000002,2000591,3000933,4003486
31498,1,1000002,2000148,3000038,4000029
31499,1,1000003,2000014,3001224,4001289
31500,1,1000000,2000568,3000905,4003055
31501,1,1000002,2000591,3000947,4003492
31502,1,1000003,2000685,3001067,4003860
31503,1,1000003,2000014,3000020,4001227
31504,1,1000002,2000024,3000031,4003463
31505,1,1000003,2000685,3001067,4003339
31506,1,1000003,2000669,3001057,4002292
31507,1,1000000,2000114,3001387,4000793
31508,1,1000002,2000056,3000077,4000687
31509,1,1000003,2000652,3001389,4003737
31510,1,1000003,2000410,3000621,4003336
31511,1,1000003,2000014,3001326,4003707
31512,1,1000004,2000404,3000605,4003413
31513,1,1000003,2000072,3000100,4001274
31514,1,1000002,2000698,3001096,4003597
31515,1,1000000,2000114,3001387,4000793
31516,1,1000001,2000422,3000678,4002005
31517,1,1000000,2000589,3000930,4001154
31518,1,1000002,2000408,3000662,4000587
31519,1,1000001,2000073,3000811,4003173
31520,1,1000004,2000404,3000605,4003413
31521,1,1000002,2000591,3000947,4003492
31522,1,1000002,2001005,3001644,4003847
31523,1,1000003,2000014,3001194,4001271
31524,1,1000004,2000404,3000605,4003413
31525,1,1000002,2000056,3000077,4003558
31526,1,1000003,2001159,3001893,4000889
31527,1,1000002,2000707,3001106,4003601
31528,2,1000000,2000542,3000850,4002118
31529,1,1000003,2001065,3001733,4001506
31530,1,1000000,2001104,3001805,4000857
31531,1,1000002,2001032,3001679,4000845
31532,1,1000004,2000404,3000605,4003413
31533,1,1000003,2000798,3001318,4002485
31534,1,1000004,2000181,3000309,4003136
31535,1,1000002,2000707,3001106,4003601
31536,1,1000004,2000049,3000068,4003647
31537,1,1000001,2001102,3001804,4002848
31538,1,1000002,2000591,3000949,4003495
31539,1,1000002,2000091,3000122,4000864
31540,1,1000002,2000009,3000159,4003581
31541,1,1000002,2000016,3001397,4003744
31542,1,1000002,2000325,3000451,4000503
31543,1,1000003,2000014,3000020,4001227
31544,1,1000004,2000404,3000605,4003413
31545,1,1000002,2001251,3002020,4003976
31546,1,1000002,2000091,3000122,4000864
31547,1,1000003,2000652,3001043,4001200
31548,1,1000002,2001251,3002020,4003976
31549,1,1000001,2000083,3000114,4000286
31550,1,1000003,2000667,3001053,4001203
31551,1,1000001,2001337,3001706,4006418
31552,1,1000004,2000404,3000605,4003413
31553,1,1000001,2000543,3000856,4002129
31554,1,1000002,2000009,3001085,4003586
31555,1,1000001,2000048,3001848,4002778
31556,1,1000003,2000906,3001473,4001399
31557,1,1000002,2000031,3000445,4003216
31558,1,1000004,2000404,3000605,4003413
31559,1,1000002,2000714,3001122,4002973
31560,1,1000003,2000072,3000100,4000951
31561,1,1000002,2001248,3002019,4000282
31562,1,1000003,2000323,3000436,4003213
31563,1,1000002,2000707,3001106,4003607
31564,1,1000002,2000058,3001268,4000759
31565,1,1000003,2000014,3000020,4004013
31566,1,1000002,2000031,3000445,4003216
31567,1,1000003,2000627,3000985,4001180
31568,1,1000002,2001248,3002019,4000282
31569,1,1000003,2001169,3001911,4002929
31570,1,1000002,2000715,3001121,4003614
31571,1,1000001,2000982,3002017,4000929
31572,1,1000001,2000671,3001059,4002288
31573,1,1000002,2000207,3000226,4000409
31574,1,1000003,2000014,3001336,4001240
31575,1,1000002,2000067,3000571,4000555
31576,2,1000000,2000542,3000850,4002118
31577,1,1000002,2001248,3002019,4000282
31578,1,1000003,2000047,3000471,4001863
31579,1,1000001,2000100,3000135,4001909
31580,1,1000002,2000591,3000955,4003501
31581,1,1000002,2000731,3001146,4003628
31582,1,1000000,2000002,3000554,4000579
31583,1,1000002,2001248,3002019,4000282
31584,1,1000003,2001057,3001721,4002766
31585,1,1000002,2000016,3001291,4003688
31586,1,1000001,2000138,3000558,4003292
31587,1,1000004,2000816,3001346,4003715
31588,1,1000002,2001248,3002019,4000282
31589,1,1000001,2000385,3000572,4003305
31590,1,1000003,2000439,3000680,4001077
31591,1,1000002,2001248,3002019,4000282
31592,2,1000000,2000362,3000523,4002900
31593,1,1000002,2000456,3000702,4003399
31594,1,1000001,2000100,3000135,4001909
31595,1,1000004,2000112,3001257,4003692
31596,1,1000002,2000031,3000983,4002235
31597,1,1000003,2000449,3000686,4001081
31598,1,1000002,2001248,3002019,4000282
31599,1,1000001,2000073,3000067,4002669
31600,1,1000000,2000000,3001191,4000735
31601,1,1000001,2001312,3002155,4006685
31602,1,1000002,2000591,3000963,4003504
31603,1,1000003,2000014,3000110,4000236
31604,1,1000000,2000030,3001362,4000787
31605,1,1000002,2000009,3001085,4003586
31606,1,1000000,2000002,3000554,4000579
31607,1,1000002,2001248,3002019,4000282
31608,1,1000001,2000422,3000648,4001987
31609,1,1000002,2000009,3001085,4003586
31610,1,1000002,2000607,3000954,4000670
31611,1,1000002,2000009,3001085,4003586
31612,1,1000003,2000144,3000034,4000222
31613,1,1000002,2001248,3002019,4000282
31614,1,1000001,2001013,3000456,4003227
31615,1,1000003,2000303,3000403,4001800
31616,1,1000002,2001251,3002020,4003976
31617,2,1000000,2000339,3000473,4001859
31618,1,1000002,2000077,3000104,4003490
31619,2,1000000,2000542,3000850,4002118
31620,1,1000002,2001248,3002019,4000282
31621,1,1000002,2001251,3002020,4003976
31622,1,1000003,2000014,3001175,4001261
31623,1,1000002,2000016,3001156,4003632
31624,1,1000003,2000842,3001390,4002534
31625,1,1000002,2001248,3002019,4000282
31626,1,1000000,2001123,3001839,4002876
31627,1,1000002,2001091,3001778,4000591
31628,1,1000001,2000813,3001342,4002506
31629,1,1000003,2000627,3000985,4001172
31630,1,1000003,2000457,3000738,4002780
31631,4,1000004,2001271,3002807,4005200
31632,1,1000002,2001248,3002019,4000282
31633,1,1000003,2000343,3000490,4001876
31634,1,1000003,2000457,3000738,4002780
31635,1,1000000,2000002,3000554,4000579
31636,1,1000004,2000181,3000255,4003917
31637,1,1000003,2000099,3000126,4000207
31638,1,1000002,2000016,3001156,4003632
31639,1,1000000,2001211,3001980,4002986
31640,1,1000003,2000072,3000100,4000951
31641,2,1000000,2000395,3001590,4002676
31642,2,1000000,2000542,3000850,4002118
31643,1,1000003,2000735,3001158,4002374
31644,1,1000002,2001248,3002019,4000282
31645,1,1000000,2000085,3000116,4007667
31646,1,1000002,2000088,3000118,4003319
31647,1,1000002,2000016,3001156,4003632
31648,4,1000004,2001305,3002190,4005067
31649,1,1000002,2000021,3000055,4000124
31650,1,1000004,2000112,3001320,4002847
31651,1,1000002,2000031,3000445,4003216
31652,1,1000002,2000016,3001156,4003632
31653,1,1000003,2000459,3000709,4002027
31654,1,1000001,2000090,3000325,4001749
31655,1,1000001,2000320,3000433,4001826
31656,1,1000002,2001248,3002019,4000282
31657,1,1000001,2000073,3002024,4004050
31658,1,1000003,2000195,3000210,4003636
31659,1,1000003,2000014,3000110,4000236
31660,1,1000000,2000380,3000562,4001043
31661,1,1000003,2000141,3000161,4000375
31662,1,1000001,2000169,3000176,4002805
31663,1,1000000,2000085,3001345,4001344
31664,1,1000000,2000002,3000554,4000551
31665,2,1000000,2000395,3001602,4002681
31666,1,1000003,2001048,3001709,4001498
31667,1,1000002,2001248,3002019,4000282
31668,1,1000002,2001260,3002022,4004050
31669,1,1000001,2000644,3001015,4003279
31670,1,1000003,2000097,3000113,4000982
31671,1,1000002,2000076,3000102,4000727
31672,1,1000002,2000027,3000033,4003574
31673,1,1000002,2000031,3000428,4002851
31674,1,1000000,2000050,3000069,4001934
31675,1,1000001,2001102,3001804,4002830
31676,2,1000000,2000542,3000850,4002118
31677,1,1000001,2000090,3000325,4001749
31678,1,1000003,2000072,3000100,4000951
31679,1,1000002,2000025,3001541,4003807
31680,1,1000002,2000031,3000510,4003532
31681,1,1000000,2000000,3001097,4001218
31682,1,1000002,2000031,3000510,4003532
31683,1,1000002,2000027,3000033,4003574
31684,1,1000003,2000014,3001287,4001321
31685,1,1000002,2000016,3001156,4003632
31686,2,1000000,2000395,3000824,4002101
31687,1,1000001,2000578,3000931,4003479
31688,1,1000001,2000578,3000931,4003479
31689,1,1000002,2001251,3002020,4004014
31690,1,1000003,2000014,3001287,4001321
31691,1,1000002,2000067,3000583,4000559
31692,1,1000002,2000016,3001156,4003632
31693,1,1000002,2000016,3001156,4003653
31694,1,1000000,2001104,3001805,4000857
31695,1,1000000,2000000,3001179,4000729
31696,1,1000002,2000031,3000428,4003205
31697,1,1000001,2000578,3000931,4003479
31698,1,1000002,2000027,3000033,4003574
31699,1,1000002,2001251,3002020,4004014
31700,1,1000004,2001189,3001944,4003954
31701,1,1000002,2000544,3000832,4000639
31702,1,1000003,2000386,3000570,4001046
31703,1,1000002,2000591,3000963,4003504
31704,1,1000002,2000016,3001184,4003648
31705,1,1000000,2000535,3000844,4001128
31706,1,1000004,2000049,3000068,4003647
31707,1,1000002,2000027,3000033,4003574
31708,1,1000002,2000591,3000963,4003509
31709,1,1000000,2000672,3001061,4001206
31710,1,1000001,2000089,3000120,4002124
31711,1,1000003,2001314,3002158,4006528
31712,1,1000002,2000591,3000963,4003509
31713,1,1000001,2000805,3001332,4002547
31714,1,1000002,2000031,3000560,4003301
31715,1,1000002,2000067,3000571,4000555
31716,1,1000002,2000027,3000033,4003574
31717,1,1000004,2000953,3001550,4004014
31718,1,1000003,2000323,3000436,4001402
31719,1,1000002,2000016,3001184,4003648
31720,1,1000002,2000016,3001156,4003632
31721,1,1000003,2000449,3000686,4001081
31722,1,1000002,2000027,3000033,4003574
31723,1,1000004,2000953,3001550,4004014
31724,1,1000003,2001149,3001879,4000895
31725,1,1000002,2000016,3001195,4003654
31726,1,1000003,2000920,3001496,4007604
31727,1,1000000,2001054,3001717,4000854
31728,1,1000000,2000268,3000348,4000984
31729,1,1000000,2001027,3001676,4001484
31730,2,1000000,2000269,3000343,4001763
31731,1,1000002,2000040,3000060,4000253
31732,1,1000002,2000027,3000033,4003574
31733,1,1000002,2001000,3001630,4003843
31734,1,1000001,2000089,3000120,4000327
31735,1,1000001,2000578,3000939,4003485
31736,1,1000000,2000085,3001329,4001338
31737,1,1000001,2000100,3000135,4000346
31738,1,1000001,2000614,3001008,4002255
31739,1,1000001,2000789,3001295,4002472
31740,1,1000000,2000085,3000619,4002499
31741,1,1000000,2000512,3000799,4001112
31742,1,1000001,2001013,3001694,4002744
31743,1,1000001,2000089,3000120,4002124
31744,1,1000003,2001216,3001966,4003961
31745,1,1000002,2000027,3000033,4003574
31746,1,1000001,2000100,3000135,4000346
31747,1,1000001,2000422,3001569,4002659
31748,4,1000004,2001305,3002203,4006193
31749,1,1000001,2000062,3001746,4002809
31750,1,1000002,2001251,3002020,4004014
31751,1,1000001,2000716,3001124,4002702
31752,1,1000001,2000992,3001621,4002695
31753,1,1000003,2000775,3001261,4002453
31754,2,1000000,2000542,3000850,4002118
31755,1,1000002,2000027,3000033,4003574
31756,1,1000002,2001251,3002020,4004014
31757,1,1000001,2000805,3001332,4002493
31758,1,1000000,2000494,3000768,4001111
31759,1,1000003,2000144,3000034,4007434
31760,1,1000002,2000067,3000571,4000555
31761,1,1000003,2000046,3000066,4003661
31762,1,1000001,2000992,3001621,4002695
31763,2,1000001,2000193,3000224,4003061
31764,1,1000004,2000181,3000255,4003112
31765,1,1000002,2000027,3000033,4003574
31766,1,1000000,2000494,3000768,4001111
31767,1,1000002,2000076,3000102,4000748
31768,2,1000000,2000269,3000343,4001763
31769,1,1000001,2000090,3000334,4001752
31770,1,1000002,2000027,3000033,4003574
31771,1,1000003,2000046,3000066,4003661
31772,1,1000001,2000453,3000723,4002034
31773,1,1000000,2000036,3000713,4000600
31774,1,1000000,2000002,3000554,4000579
31775,1,1000004,2000583,3000923,4003471
31776,1,1000004,2000953,3001550,4004014
31777,1,1000003,2000419,3000640,4002769
31778,1,1000004,2000049,3000068,4006236
31779,1,1000002,2000027,3000033,4003574
31780,1,1000002,2000016,3001217,4003663
31781,1,1000004,2000953,3001550,4004014
31782,1,1000000,2000413,3000627,4001063
31783,1,1000002,2000031,3000560,4003301
31784,2,1000000,2000616,3000966,4002216
31785,1,1000001,2001018,3001664,4002728
31786,1,1000002,2000016,3001217,4003663
31787,1,1000002,2000624,3000977,4003513
31788,1,1000003,2000938,3001525,4001417
31789,1,1000000,2000380,3000562,4001043
31790,3,1000000,2000989,3001616,4003840
31791,1,1000000,2000786,3001284,4000767
31792,2,1000000,2000395,3000582,4001940
31793,1,1000001,2001018,3001664,4002728
31794,1,1000001,2001013,3000456,4007265
31795,1,1000004,2000112,3001320,4000511
31796,1,1000004,2000112,3001320,4000508
31797,1,1000001,2001084,3001762,4002797
31798,1,1000002,2000076,3000102,4003342
31799,1,1000000,2000786,3001284,4000767
31800,1,1000003,2001257,3002021,4004025
31801,1,1000000,2000883,3001442,4001384
31802,1,1000002,2000027,3000033,4003574
31803,1,1000002,2000016,3001217,4003663
31804,1,1000002,2000631,3001010,4002278
31805,1,1000000,2001119,3001843,4000871
31806,1,1000000,2000033,3000053,4000260
31807,1,1000002,2000016,3001217,4003663
31808,1,1000000,2001054,3001717,4000854
31809,1,1000003,2001048,3001709,4001498
31810,2,1000001,2000217,3000256,4003101
31811,1,1000000,2000883,3001442,4001384
31812,1,1000002,2000027,3000033,4003574
31813,1,1000002,2000995,3001625,4000833
31814,1,1000003,2000980,3001604,4002685
31815,1,1000000,2001016,3001658,4000839
31816,1,1000000,2000883,3001442,4001384
31817,1,1000002,2000016,3001217,4003663
31818,1,1000004,2000181,3000412,4003225
31819,1,1000003,2000449,3000686,4001081
31820,1,1000003,2000047,3000452,4001840
31821,1,1000000,2000883,3001442,4001384
31822,1,1000004,2000181,3000412,4003225
31823,2,1000000,2000395,3000819,4002098
31824,1,1000000,2000883,3001442,4001384
31825,1,1000002,2000027,3000033,4000456
31826,1,1000002,2000631,3000990,4003523
31827,1,1000002,2000832,3001375,4000791
31828,1,1000003,2000046,3000066,4003661
31829,1,1000003,2000097,3000330,4003667
31830,1,1000002,2000027,3000033,4000456
31831,1,1000000,2000114,3001387,4000797
31832,1,1000000,2000114,3001387,4000797
31833,1,1000003,2000014,3000020,4001227
31834,2,1000000,2000542,3000850,4002118
31835,1,1000003,2001048,3001709,4001498
31836,1,1000000,2001427,3002445,4004461
31837,1,1000003,2000993,3001622,4001455
31838,1,1000002,2000016,3001217,4003663
31839,1,1000002,2000227,3000272,4003020
31840,2,1000000,2000542,3000850,4002118
31841,2,1000000,2000395,3000819,4002098
31842,1,1000002,2000016,3001217,4003663
31843,1,1000002,2001251,3002020,4003976
31844,1,1000002,2000227,3000272,4003020
31845,1,1000001,2000100,3000589,4001947
31846,1,1000004,2000247,3000307,4003135
31847,1,1000003,2000993,3001622,4001455
31848,1,1000002,2000016,3001217,4003663
31849,1,1000002,2001251,3002020,4003976
31850,1,1000001,2000089,3000120,4002559
31851,2,1000000,2000395,3000824,4002101
31852,1,1000001,2000089,3000120,4002124
31853,1,1000002,2000016,3001217,4003670
31854,1,1000001,2000982,3001607,4002683
31855,1,1000003,2000449,3000686,4001081
31856,1,1000002,2000969,3001586,4003141
31857,1,1000000,2000521,3000815,4000635
31858,1,1000001,2000211,3000233,4001677
31859,1,1000003,2000400,3000593,4003447
31860,2,1000000,2000542,3000850,4002118
31861,2,1000000,2000339,3000473,4001858
31862,1,1000000,2000521,3000815,4000635
31863,1,1000002,2000016,3001217,4003674
31864,1,1000004,2000181,3000228,4003066
31865,4,1000001,2000139,3002811,4005453
31866,1,1000004,2000049,3000068,4003647
31867,2,1000000,2000395,3001585,4002673
31868,1,1000003,2000457,3000738,4002055
31869,1,1000002,2000430,3000672,4001074
31870,1,1000003,2000038,3000058,4001782
31871,1,1000000,2000521,3000815,4000635
31872,1,1000003,2000326,3000472,4001024
31873,1,1000002,2000472,3000734,4003378
31874,1,1000003,2000014,3001272,4002808
31875,1,1000001,2000578,3000931,4003479
31876,1,1000002,2000016,3001260,4003680
31877,1,1000002,2000016,3001217,4003674
31878,1,1000002,2000016,3001217,4003674
31879,1,1000002,2000631,3001010,4003537
31880,1,1000000,2000619,3001024,4001189
31881,1,1000004,2001623,3002812,4005461
31882,1,1000004,2001623,3002812,4005461
31883,1,1000002,2000408,3000626,4000573
31884,1,1000003,2000449,3000686,4001081
31885,1,1000000,2000002,3000554,4000579
31886,1,1000000,2000521,3000815,4000635
31887,1,1000002,2000016,3001260,4003680
31888,1,1000000,2000664,3001050,4001201
31889,1,1000000,2000988,3001615,4001458
31890,1,1000004,2001623,3002812,4005461
31891,1,1000003,2000014,3000020,4000021
31892,1,1000002,2000016,3001260,4003680
31893,1,1000001,2000164,3000168,4000390
31894,1,1000000,2001241,3002016,4003015
31895,1,1000004,2001623,3002812,4005461
31896,2,1000000,2000395,3000829,4002104
31897,1,1000001,2001455,3000965,4002218
31898,1,1000000,2000521,3000815,4000635
31899,1,1000000,2000883,3001442,4001384
31900,1,1000001,2000764,3001242,4002443
31901,1,1000002,2000631,3001010,4003542
31902,2,1000000,2000475,3000736,4002035
31903,1,1000002,2001153,3001890,4003407
31904,1,1000001,2000062,3001746,4002788
31905,1,1000002,2000631,3001010,4003546
31906,1,1000001,2000083,3000114,4000286
31907,1,1000003,2000014,3001272,4002808
31908,1,1000004,2000181,3000309,4003142
31909,1,1000000,2000521,3000815,4000635
31910,1,1000002,2000016,3001156,4003685
31911,1,1000000,2001223,3001996,4003001
31912,1,1000002,2000631,3001010,4003546
31913,1,1000000,2000664,3001050,4001201
31914,1,1000000,2000521,3000815,4000635
31915,1,1000002,2000016,3001291,4003688
31916,1,1000000,2001223,3001996,4003004
31917,1,1000002,2001251,3002020,4004015
31918,1,1000002,2000031,3000645,4001971
31919,1,1000001,2000083,3000114,4000286
31920,2,1000000,2000395,3000592,4001944
31921,1,1000001,2000090,3000325,4001749
31922,1,1000002,2000091,3000122,4000864
31923,1,1000001,2000064,3000087,4003088
31924,1,1000002,2000670,3001058,4003560
31925,3,1000000,2001624,3002813,4005101
31926,1,1000000,2001201,3001962,4000913
31927,1,1000000,2000521,3000815,4000635
31928,1,1000002,2000091,3000122,4000864
31929,1,1000001,2001233,3002006,4003008
31930,1,1000002,2000670,3001065,4003567
31931,3,1000000,2001624,3002813,4005101
31932,1,1000003,2000449,3000686,4001081
31933,1,1000003,2001319,3002166,4006095
31934,1,1000002,2000076,3000102,4003694
31935,1,1000001,2000522,3000214,4003053
31936,1,1000003,2000980,3001604,4002685
31937,1,1000003,2001207,3001975,4001500
31938,1,1000000,2001211,3001980,4005342
31939,1,1000000,2001211,3001980,4005342
31940,1,1000003,2000834,3001377,4002525
31941,1,1000004,2000112,3001320,4000508
31942,1,1000003,2001317,3002164,4006578
31943,1,1000003,2000068,3001655,4003562
31944,1,1000000,2001211,3001980,4005199
31945,1,1000002,2001245,3002018,4003995
31946,1,1000000,2000157,3001235,4002886
31947,1,1000000,2001211,3001980,4005325
31948,1,1000001,2000083,3000114,4002151
31949,1,1000001,2000320,3000433,4006189
31950,1,1000000,2000521,3000815,4000635
31951,1,1000002,2000076,3000102,4003694
31952,1,1000003,2001625,3002814,4005515
31953,1,1000003,2001319,3002166,4006095
31954,1,1000002,2000031,3000476,4003246
31955,1,1000003,2001626,3002815,4005508
31956,2,1000000,2000395,3000813,4002091
31957,1,1000003,2000047,3000452,4001840
31958,1,1000000,2000521,3000815,4000635
31959,1,1000002,2000076,3000102,4003694
31960,1,1000003,2000457,3002816,4006210
31961,1,1000002,2000607,3000954,4000675
31962,1,1000000,2000521,3000815,4000635
31963,1,1000003,2000109,3001064,4001209
31964,1,1000003,2000457,3002816,4006210
31965,1,1000003,2000410,3000621,4003336
31966,1,1000004,2000816,3001346,4003715
31967,1,1000002,2000016,3001315,4003701
31968,1,1000003,2000457,3002816,4005505
31969,1,1000003,2000912,3001484,4002613
31970,1,1000002,2000016,3001315,4003705
31971,1,1000002,2000698,3001096,4005349
31972,1,1000002,2000832,3001375,4000791
31973,2,1000001,2000193,3000224,4003061
31974,1,1000000,2000002,3000554,4000551
31975,1,1000002,2000016,3001315,4003709
31976,1,1000000,2001214,3002817,4005172
31977,1,1000002,2000698,3001096,4005349
31978,1,1000003,2000524,3000821,4001121
31979,1,1000003,2000410,3000621,4003336
31980,2,1000000,2000395,3000829,4002104
31981,1,1000000,2000521,3000815,4000635
31982,3,1000000,2001213,3001982,4003971
31983,1,1000002,2000698,3001096,4006439
31984,1,1000003,2000524,3000821,4001121
31985,1,1000002,2000503,3000781,4000623
31986,1,1000000,2000002,3000554,4000551
31987,1,1000004,2000181,3000255,4003100
31988,1,1000000,2000521,3000815,4000635
31989,1,1000003,2000478,3000739,4001097
31990,1,1000002,2001251,3002020,4004016
31991,1,1000000,2001214,3002817,4005172
31992,1,1000003,2000524,3000821,4001121
31993,1,1000001,2000073,3001753,4003898
31994,1,1000002,2001251,3002020,4004016
31995,1,1000002,2000698,3001096,4006439
31996,1,1000004,2000537,3000846,4003433
31997,1,1000002,2000714,3001122,4000478
31998,1,1000000,2000521,3000815,4000635
31999,1,1000003,2000957,3001563,4002658
32000,1,1000002,2000698,3001096,4006439
32001,1,1000003,2000457,3000738,4002047
32002,1,1000000,2000521,3000815,4000635
32003,1,1000003,2000389,3000576,4001049
32004,1,1000002,2000698,3001096,4007393
32005,1,1000000,2000120,3001983,4000924
32006,1,1000004,2000816,3001346,4003715
32007,1,1000000,2000568,3000905,4003055
32008,1,1000003,2000113,3001748,4004016
32009,1,1000002,2000698,3001096,4007478
32010,2,1000000,2000475,3000736,4002035
32011,1,1000000,2000521,3000815,4000635
32012,1,1000003,2000204,3000223,4000950
32013,4,1000004,2001271,3002818,4005452
32014,1,1000001,2001232,3002005,4001630
32015,1,1000003,2000097,3000408,4006143
32016,1,1000002,2000451,3000693,4001854
32017,1,1000001,2000118,3000134,4002427
32018,1,1000003,2000113,3001748,4004016
32019,1,1000002,2000698,3001096,4007393
32020,1,1000002,2000698,3001096,4007393
32021,1,1000002,2000024,3000031,4000237
32022,1,1000000,2000002,3000554,4000551
32023,1,1000002,2000021,3000055,4000122
32024,1,1000000,2000521,3000815,4000635
32025,1,1000002,2000451,3000693,4001854
32026,1,1000002,2000698,3001096,4006439
32027,2,1000000,2000269,3000343,4001763
32028,1,1000003,2000014,3001272,4002808
32029,1,1000002,2000698,3001096,4006439
32030,1,1000001,2000100,3000362,4001780
32031,1,1000004,2001146,3001876,4002905
32032,1,1000000,2000521,3000815,4000635
32033,1,1000003,2000014,3001272,4002808
32034,1,1000002,2000698,3001096,4006439
32035,1,1000003,2000046,3000066,4003661
32036,1,1000003,2000014,3001272,4002808
32037,1,1000000,2000080,3001511,4004017
32038,1,1000000,2000080,3001511,4004017
32039,1,1000002,2000698,3001096,4006439
32040,1,1000003,2000993,3001622,4001455
32041,1,1000001,2000073,3000811,4002103
32042,1,1000000,2000521,3000815,4000635
32043,1,1000003,2001065,3001733,4001510
32044,1,1000000,2000080,3001619,4005458
32045,1,1000002,2000016,3001315,4005223
32046,1,1000000,2000521,3000815,4000635
32047,1,1000002,2000360,3000527,4000529
32048,1,1000000,2000080,3001619,4005458
32049,1,1000003,2000775,3001261,4002453
32050,1,1000003,2000459,3000709,4002027
32051,1,1000002,2000016,3001392,4003738
32052,1,1000001,2000051,3000071,4005480
32053,1,1000003,2001314,3002158,4006528
32054,1,1000000,2000521,3000815,4000635
32055,1,1000002,2000016,3001405,4003747
32056,1,1000003,2000528,3000827,4005353
32057,1,1000000,2001409,3002401,4005718
32058,1,1000002,2000151,3000043,4000077
32059,1,1000003,2000478,3000739,4001097
32060,1,1000002,2000246,3000304,4000437
